# id	type	nom_FR	nom_EN	module	signature
2012004		Application .NET		Editors	
2030026		Application : traitements / événements automatiquement exécutés		Editors	
9000123		Application Android : Utilisation et partage de données SQLite		Editors	
3031010		Application cliente : Exécuter des procédures sur un serveur de services .Net		WDLang3	
3047011		Application cliente : Exécuter des procédures sur un serveur de services J2EE		WDLang3	
3069008		Application cliente : Exécuter des procédures sur un serveur SOAP		WDLang3	
1000024431		Application en mode kiosque		WDLang3	
9000010		Application Java et WINDEV		Editors	
9000122		Application Linux : Conseils et astuces		Editors	
9000115		Application WINDEV pour Linux : Particularités		Editors	
1000017260	Fonction	AppliChangeParamètre	AppChangeParameter	WDLang1	<Résultat> = AppliChangeParamètre(<Information> , <Nouvelle valeur> [, <Chemin de l'application>])
3013003	Fonction	AppliContrôle	AppControl	WDLang1	AppliContrôle(<Fichier de contrôle> [, <Exécution fermeture du projet>]) ⏐ AppliContrôle(<Fichier de contrôle> , <Fenêtre personnalisée>)
1000017261	Fonction	AppliDéclencheMAJ	AppInstallUPD	WDLang1	<Résultat> = AppliDéclencheMAJ()
1410087705	Fonction	AppliDétecteMAJDisponible	AppDetectUPDAvailable	WDLang1	AppliDétecteMAJDisponible(<Procédure WLangage>)
1000018844	Fonction	AppliInfoVersion	AppVersionInfo	WDLang1	<Résultat> = AppliInfoVersion(<Version de l'application> [, <Chemin de l'application>])
1000018918	Fonction	AppliInstalleVersion	AppInstallVersion	WDLang1	AppliInstalleVersion(<Numéro de version> [, <Chemin de l'application>])
1000018843	Fonction	AppliListeVersion	AppListVersion	WDLang1	<Résultat> = AppliListeVersion([<Chemin de l'application>])
1000017293	Fonction	AppliMAJDisponible	AppUPDAvailable	WDLang1	<Résultat> = AppliMAJDisponible([<Chemin de l'application>])
1000020980	Fonction	AppliOuvreFiche	AppOpenForm	WDLang1	AppliOuvreFiche([<Application> [, <Type de fiche>]])
1000017268	Fonction	AppliParamètre	AppParameter	WDLang1	<Résultat> = AppliParamètre(<Information> [, <Chemin de l'application>])
1000024856	Fonction	Applique	Apply	WDLang1	Applique(<Tableau source> , <Opération à effectuer>)
9000169		Appliquer le mode Responsive Web Design à une page existante		WDControls	
1000018847	Fonction	AppliSupprimeVersion	AppDeleteVersion	WDLang1	<Résultat> = AppliSupprimeVersion(<Version> [, <Exécutable>])
1510027		APRES	AFTER	Keywords	
1000020917	Propriété	Après	After	Properties	
1410086627		Après	After	Properties	
1000019565	Fonction	ArbreAffiche	TreeDisplay	WDLang1	ArbreAffiche(<Champ Arbre> [, <Position>])
3018012	Fonction	ArbreAjoute	TreeAdd	WDLang1	<Résultat> = ArbreAjoute(<Champ Arbre> , <Chemin de la feuille> [, <Image enroulée> [, <Image déroulée> [, <Identifiant de la feuille> [, <Mode d'ajout> [, <Texte de la bulle d'aide>]]]]])
3018030	Fonction	ArbreCherche	TreeFind	WDLang1	<Résultat> = ArbreCherche(<Champ Arbre> , <Elément à rechercher> [, <Chemin de l'élément de départ> [, <Options>]])
3018006	Fonction	ArbreCopieElément	TreeCopyItem	WDLang1	<Résultat> = ArbreCopieElément(<Champ Arbre> , <Élément source> , <Élément destination> [, <Mode de tri>])
3018024	Fonction	ArbreDéplaceElément	TreeMoveItem	WDLang1	<Résultat> = ArbreDéplaceElément(<Champ Arbre> , <Élément source> , <Élément destination> [, <Mode de tri>])
3018007	Fonction	ArbreDéroule	TreeExpand	WDLang1	<Résultat> = ArbreDéroule(<Champ Arbre> , <Noeud à dérouler>)
3018022	Fonction	ArbreDérouleTout	TreeExpandAll	WDLang1	<Résultat> = ArbreDérouleTout(<Champ Arbre> [, <Noeud à dérouler>])
3018008	Fonction	ArbreEnroule	TreeCollapse	WDLang1	<Résultat> = ArbreEnroule(<Champ Arbre> , <Noeud à enrouler>)
3018011	Fonction	ArbreEnrouleTout	TreeCollapseAll	WDLang1	<Résultat> = ArbreEnrouleTout(<Champ Arbre> [, <Noeud à enrouler>])
3018015	Fonction	ArbreEtat	TreeStatus	WDLang1	<Résultat> = ArbreEtat(<Champ Arbre> , <Noeud>)
3018027	Fonction	ArbreID	TreeID	WDLang1	<Résultat> = ArbreID(<Identifiant>)
3018026	Fonction	ArbreInfoXY	TreeInfoXY	WDLang1	<Résultat> = ArbreInfoXY(<Champ Arbre> , <Type d'information> , <X> , <Y>)
3018023	Fonction	ArbreInsère	TreeInsert	WDLang1	<Résultat> = ArbreInsère(<Champ Arbre> , <Chemin du noeud frère> , <Nom de la feuille> [, <Image enroulée> [, <Image déroulée> [, <Identifiant de la feuille> [, <Mode d'ajout> [, <Texte de la bulle d'aide>]]]]])
1000003018016	Exemple	ArbreListeFils		WDLang1	
3018016	Fonction	ArbreListeFils	TreeListItem	WDLang1	<Résultat> = ArbreListeFils(<Champ Arbre> , <Chemin du noeud> , <Procédure WLangage> [, <Paramètre personnalisé> [, <Identifiant doublons>]])
3018013	Fonction	ArbreModifie	TreeModify	WDLang1	<Résultat> = ArbreModifie(<Champ Arbre> , <Chemin de l'élément à modifier> , <Nouveau libellé> [, <Nouvelle image enroulée> [, <Nouvelle image déroulée> [, <Nouvel identifiant de l'élément> [, <Texte de la bulle d'aide>]]]])
3018009	Fonction	ArbreOccurrence	TreeCount	WDLang1	<Résultat> = ArbreOccurrence(<Champ Arbre> [, <Noeud de départ> [, <Eléments pris en compte>]])
3018005	Fonction	ArbrePosition	TreePosition	WDLang1	<Résultat> = ArbrePosition(<Champ Arbre> [, <Identifiant doublons>])
3018010	Fonction	ArbreRécupèreFils	TreeGiveChild	WDLang1	<Résultat> = ArbreRécupèreFils(<Champ Arbre> , <Chemin du noeud> , <Fils à récupérer>)
3018004	Fonction	ArbreRécupèreIdentifiant	TreeIdentifier	WDLang1	<Résultat> = ArbreRécupèreIdentifiant(<Champ Arbre> , <Chemin de l'élément>)
1000023418	Fonction	ArbreRécupèreIndice	TreeGetIndex	WDLang1	<Résultat> = ArbreRécupèreIndice(<Champ Arbre> , <Chemin de l'élément>)
3018003	Fonction	ArbreSelect	TreeSelect	WDLang1	<Résultat> = ArbreSelect(<Champ Arbre> [, <Gestion des doublons> [, <Rang>]])
1000019636	Fonction	ArbreSelectMoins	TreeSelectMinus	WDLang1	<Résultat> = ArbreSelectMoins(<Champ Arbre> , <Chemin de l'élément>)
1000019376	Fonction	ArbreSelectOccurrence	TreeSelectCount	WDLang1	<Résultat> = ArbreSelectOccurrence(<Champ Arbre>)
3018002	Fonction	ArbreSelectPlus	TreeSelectPlus	WDLang1	<Résultat> = ArbreSelectPlus(<Champ Arbre> , <Chemin de l'élément>)
3018001	Fonction	ArbreSupprime	TreeDelete	WDLang1	<Résultat> = ArbreSupprime(<Champ Arbre> , <Chemin de l'élément>)
3018017	Fonction	ArbreSupprimeFils	TreeDeleteChild	WDLang1	<Résultat> = ArbreSupprimeFils(<Champ Arbre> , <Chemin de l'élément>)
3018018	Fonction	ArbreSupprimeTout	TreeDeleteAll	WDLang1	<Résultat> = ArbreSupprimeTout(<Champ Arbre>)
3018020	Fonction	ArbreTrie	TreeSort	WDLang1	<Résultat> = ArbreTrie(<Champ Arbre> [, <Chemin de l'élément de départ> [, <Type de tri>]])
3018014	Fonction	ArbreTypeElément	TreeTypeItem	WDLang1	<Résultat> = ArbreTypeElément(<Champ Arbre> , <Chemin de l'élément>)
3050067	Fonction	ArcCosinus	ArcCos	WDLang1	<Résultat> = ArcCosinus(<Valeur numérique>)
3050066	Fonction	ArcSinus	ArcSin	WDLang1	<Résultat> = ArcSinus(<Valeur numérique>)
3050065	Fonction	ArcTang	ArcTan	WDLang1	<Résultat> = ArcTang(<Valeur numérique>)
1000019879	Fonction	ArcTang2	ArcTan2	WDLang1	<Résultat> = ArcTang2(<Y> , <X>)
1000017324	Mot réservé	Arrondi	Round	Properties	
3050063	Fonction	Arrondi	Round	WDLang1	<Résultat> = Arrondi(<Valeur numérique> [, <Nombre de décimales>])
1410088706	Fonction	ArrondiAuMultiple	RoundToMultiple	WDLang1	<Résultat> = ArrondiAuMultiple(<Valeur numérique> , <Valeur multiple>)
1000019395	Fonction	ArrondiInférieur	RoundFloor	WDLang1	<Résultat> = ArrondiInférieur(<Valeur numérique> [, <Nombre de décimales>])
1000019396	Fonction	ArrondiSupérieur	RoundCeil	WDLang1	<Résultat> = ArrondiSupérieur(<Valeur numérique> [, <Nombre de décimales>])
3072101		AS/400 : Méthode de développement		WDLang4	
1000003024004	Exemple	Asc		WDLang1	
3024004	Fonction	Asc	Asc	WDLang1	<Résultat> = Asc(<Chaîne de caractères à traiter>)
9000180		Ascenseur visuel de code		Editors	
3025018	Fonction	AscenseurAffiche	ScrollBarShow	WDLang1	AscenseurAffiche(<Champ manipulé> [, <Position ascenseur> [, <Visible>]])
1000021644	Fonction	AscenseurEstVisible	ScrollbarIsVisible	WDLang1	<Résultat> = AscenseurEstVisible(<Champ manipulé> [, <Orientation>])
1000021057	Fonction	AscenseurPosition	ScrollbarPosition	WDLang1	<Résultat> = AscenseurPosition(<Elément manipulé> [, <Orientation>])
1000021826	Fonction	AscenseurPositionMax	ScrollbarMaxPosition	WDLang1	<Résultat> = AscenseurPositionMax(<Champ manipulé> [, <Orientation>])
3012003	Fonction	ASPAffiche	ASPDisplay	WDLang2	ASPAffiche(<Nom du script> [, <"Nom1=Param1&Nom2=Param2&..."> [, <Redirection>]])
3012007	Fonction	ASPExécute	ASPExecute	WDLang2	<Résultat> = ASPExécute(<Nom du script> [, <"Nom1=Param1&Nom2=Param2&..."> [, <Méthode d'exécution>]])
2012005		Assemblages .NET		Editors	
2028062		Assistant d'installation : Les étapes pour créer l'installation d'une application WINDEV		Editors	
3021020		Assistant de saisie d'une question		WDLang1	
2011004		Association dans un MCD		Editors	
9000092		Associer des documents au projet		Editors	
2022051		Associer les champs et les données		Editors	
1013193		Associer un champ à un volet d'onglet		WDControls	
1013033		Associer un identifiant à un élément d'un champ Arbre		WDControls	
1013034		Associer une image aux éléments d'un champ Arbre		WDControls	
1000022903	Propriété	Associé	Associated	Properties	
1000018945	Propriété	Attache	Attach	Properties	
1000021691	Propriété	Attribut	Attribute	Properties	
1410089223	Propriété	AttributHTML	HTMLAttribute	Properties	
1410088812	Propriété	AttributMapping	AttributeMapping	Properties	
1410089190	Propriété	AttributNote	AttributeNote	Properties	
1410088814	Propriété	AttributSérialise	AttributeSerialize	Properties	
9000207		Audit d'UI : Détectez les technologies obsolètes		Editors	
1014502		Audit dynamique		Editors	
1014501		Audit statique		Editors	
1014500		Audits		Editors	
1000017988	Propriété	Auteur	Author	Properties	
1410090538	Fonction	AuthDéconnecte	AuthLogout	WDLang3	<Résultat> = AuthDéconnecte(<Authentification OAuth>) ⏐ AuthDéconnecte(<Authentification OAuth> , <Procédure WLangage>) ⏐ AuthDéconnecte(<Authentification OpenID> , <Procédure WLangage>)
1410089867	Propriété	Authentification	Authentication	Properties	
9000182		Authentification par Active Directory		WDLang4	
1000022219	Fonction	AuthIdentifie	AuthIdentify	WDLang3	AuthIdentifie(<Paramètres d'authentification> , <Procédure WLangage>) ⏐ <Résultat> = AuthIdentifie(<Paramètres d'authentification>)
1410089557	Fonction	AuthImporteToken	AuthImportToken	WDLang3	<Résultat> = AuthImporteToken(<Description JSON> [, <Date et heure récupération JSON>])
1410090841	Fonction	AuthIntrospecteToken	AuthIntrospectToken	WDLang3	<Résultat> = AuthIntrospecteToken(<Token> , <Type du token> , <URL d'introspection>)
1000026168	Fonction	AuthRenouvelleToken	AuthRefreshToken	WDLang3	<Résultat> = AuthRenouvelleToken(<Token>)
1410090919	Fonction	AuthRécupèreInfoUtilisateur	AuthGetUserInfo	WDLang3	<Résultat> = AuthRécupèreInfoUtilisateur(<Token d'accès> , <URL des informations utilisateur>)
1410090634	Fonction	AuthRévoqueToken	AuthRevokeToken	WDLang3	<Résultat> = AuthRévoqueToken(<Token de connexion>)
1000022220	Type de variable	AuthToken	AuthToken	WDLang3	
1000022223	Propriété	AuthToken	AuthToken	Properties	
1410090756	Fonction	AuthVérifieAuthentification	AuthVerifyAuthentication	WDLang3	<Résultat> = AuthVérifieAuthentification(<Paramètres d'authentification>) ⏐ AuthVérifieAuthentification(<Paramètres d'authentification> , <Procédure WLangage>)
1410087701	Propriété	AutoFocusAuClic	TapToFocus	Properties	
3019002	Fonction	AutoLanceAjoute	AutoRunAdd	WDLang1	AutoLanceAjoute(<Événement du lancement> , <Application> , <Exécutable>)
3019001	Fonction	AutoLanceSupprime	AutoRunDelete	WDLang1	AutoLanceSupprime(<Événement du lancement> , <Application>)
3541001		Automatic update des éditeurs		AutomaticUpdate	
3013059	Fonction	AutomationEvénement	AutomationEvent	WDLang1	AutomationEvénement(<Procédure ou méthode> , <Objet automation> , <Événement>) ⏐ AutomationEvénement(<Procédure ou méthode> , <Objet automation> , <Interface> , <Événement>)
3013014	Fonction	AutomationParamètre	AutomationParameter	WDLang1	<Résultat> = AutomationParamètre(<Paramètre à traiter> [, <Nouvelle valeur>])
1000021893	Propriété	AutoriseMasquageActionBar	AllowActionBarHiding	Properties	
1000021574	Propriété	Avance	Scroll	Properties	
1410087358	Propriété	Avancement	Progress	Properties	
1000021576	Propriété	AvancementEnvoi	UploadProgress	Properties	
1000021577	Propriété	AvancementTéléchargement	DownloadProgress	Properties	
2510011	Propriété	AvanceRapide	ScrollValue	Properties	
1000020916	Propriété	Avant	Before	Properties	
4010002		Avant d'appeler le Support Technique Gratuit		Hotline	
1510020		AVEC	WITH	Keywords	
1000021374	Propriété	AvecBoutonFermeture	WithClosingButton	Properties	
1000021377	Propriété	AvecBoutonNouveau	WithNewButton	Properties	
1000025611	Propriété	AvecInclinaison	WithTilt	Properties	
1000025609	Propriété	AvecRotation	WithRotation	Properties	
1000019258	Propriété	AvecRépétition	WithRepetition	Properties	
1000020285	Propriété	AvecSaisie	WithInput	Properties	
1000025610	Propriété	AvecScroll	WithScroll	Properties	
1000020554	Propriété	AvecZoom	WithZoom	Properties	
3021009	Fonction	Avertissement	Warning	WDLang1	Avertissement(<Texte> [, <Ligne 2> [... [, <Ligne n>]]])
1000025270	Fonction	AvertissementAsynchrone	WarningAsynchronous	WDLang1	AvertissementAsynchrone(<Texte> [, <Procédure WLangage>])
1000022116	Fonction	awEnvoieEtRécupèreInfo	awSendAndGetInfo	WDLang3	<Résultat> = awEnvoieEtRécupèreInfo(<Données> , <Procédure WLangage>)
1000022117	Fonction	awEnvoieInfo	awSendInfo	WDLang3	<Résultat> = awEnvoieInfo(<Données>)
3539060		AWP : Gestion des contextes		WDControls	
1000022118	Fonction	awProcédureRéceptionEtEnvoiInfo	awProcedureGetAndSendInfo	WDLang3	awProcédureRéceptionEtEnvoiInfo(<Procédure WLangage>)
1000022119	Fonction	awProcédureRéceptionInfo	awProcedureGetInfo	WDLang3	awProcédureRéceptionInfo(<Procédure WLangage>)
1000019187	Propriété	AxeSecondaire	SecondaryAxis	Properties	
1000018169	Propriété	AxeXMax	XAxisMax	Properties	
1000018168	Propriété	AxeXMin	XAxisMin	Properties	
1000018171	Propriété	AxeYMax	YAxisMax	Properties	
1000018170	Propriété	AxeYMin	YAxisMin	Properties	
1000020626	Propriété	AxeZMax	ZAxisMax	Properties	
1000020662	Propriété	AxeZMin	ZAxisMin	Properties	
2022007		Aérer une sélection de champs		Editors	
1000021612	Propriété	BalayageActif	SwipeEnabled	Properties	
1000022460	Propriété	BalayageVertical	VerticalSwipe	Properties	
1000022512	Fonction	BandeauArrêteDéfilement	BannerStopSliding	WDLang2	BandeauArrêteDéfilement(<Champ Bandeau défilant>)
1000022516	Fonction	BandeauDernier	BannerLast	WDLang2	BandeauDernier(<Champ Bandeau défilant>)
1000022511	Fonction	BandeauLanceDéfilement	BannerStartSliding	WDLang2	BandeauLanceDéfilement(<Champ Bandeau défilant>)
1000022513	Fonction	BandeauPremier	BannerFirst	WDLang2	BandeauPremier(<Champ Bandeau défilant>)
1000022515	Fonction	BandeauPrécédent	BannerPrevious	WDLang2	BandeauPrécédent(<Champ Bandeau défilant>)
1000022514	Fonction	BandeauSuivant	BannerNext	WDLang2	BandeauSuivant(<Champ Bandeau défilant>)
1000017411	Propriété	BandeauVisible	BarVisible	Properties	
1010038		Barre de message des fenêtres		WDControls	
9000198		Barre de titre personnalisée avec des menus et des champs		WDControls	
2029012		Barre des documents ouverts		Editors	
3020003	Fonction	BarreAttache	ToolbarDock	WDLang1	BarreAttache(<Champ Barre d'outils> [, <Coté ancré> [, <X> , <Y>]])
1000021334	Propriété	BarreDeFormuleVisible	FormulaBarVisible	Properties	
2510007	Propriété	BarreDeMessage	StatusBar	Properties	
3020001	Fonction	BarreDétache	ToolbarUndock	WDLang1	BarreDétache(<Champ Barre d'outils> [, <X> , <Y>])
1000021333	Propriété	BarreOutilsVisible	ToolbarVisible	Properties	
3020004	Fonction	BarrePosition	ToolbarPosition	WDLang1	<Résultat> = BarrePosition(<Champ Barre d'outils>)
2513005	Propriété	Barré	StrikeOut	Properties	
3540720		Base de données des Centres de Contrôle		CCSuivi	
1000017310		Base HFSQL Client/Serveur : Recommandations		WDLang4	
1000022605	Propriété	BaseDeDonnées	Database	Properties	
2512101	Propriété	BaseDeDonnées	Database	Properties	
1000022619		Bases MongoDB / GRIDFS		WDLang4	
2511074	Propriété	BasPageCollé	PageEndStick	Properties	
1000023114	Fonction	BeaconArrêteDétectionEnArrièrePlan	BeaconStopBackgroundDetection	WDLang3	<Résultat> = BeaconArrêteDétectionEnArrièrePlan() ⏐ <Résultat> = BeaconArrêteDétectionEnArrièrePlan(<Groupe de balises Beacon>) ⏐ <Résultat> = BeaconArrêteDétectionEnArrièrePlan(<Tableau de groupes de balises>)
1000023116	Fonction	BeaconArrêteDétectionPrécise	BeaconStopPreciseDetection	WDLang3	<Résultat> = BeaconArrêteDétectionPrécise()
1000023112	Fonction	BeaconDétecteEnArrièrePlan	BeaconDetectBackground	WDLang3	<Résultat> = BeaconDétecteEnArrièrePlan(<Tableau> , <Procédure WLangage>)
1000023115	Fonction	BeaconDétectePrécis	BeaconDetectPrecise	WDLang3	<Résultat> = BeaconDétectePrécis(<Groupe de balises> , <Procédure WLangage>)
1000023105	Type de variable	beaconGroupe	beaconGroup	WDLang3	
1000023109	Type de variable	beaconInfoDétection	beaconDetectionInfo	WDLang3	
1000023113	Fonction	BeaconListeDétectionEnArrièrePlan	BeaconListBackgroundDetection	WDLang3	<Résultat> = BeaconListeDétectionEnArrièrePlan()
7513023	Langage externe	Beep	Beep	ExternalLanguages	
1410089348	Fonction	Belgique.VérifieBCE	Belgium.CheckCBE	WDLang1	<Résultat> = Belgique.VérifieBCE(<Numéro à vérifier>)
1410089349	Fonction	Belgique.VérifieNISS	Belgium.CheckNISS	WDLang1	<Résultat> = Belgique.VérifieNISS(<Numéro à vérifier>)
1410090223	Fonction	Belgique.VérifieNuméroFiscal	Belgium.CheckTaxNumber	WDLang1	<Résultat> = Belgique.VérifieNuméroFiscal(<Numéro à vérifier>)
1410089350	Fonction	Belgique.VérifieUE	Belgium.CheckEU	WDLang1	<Résultat> = Belgique.VérifieUE(<Numéro à vérifier>)
7513024	Langage externe	Bibli,Disque	Library,Disk	ExternalLanguages	
75130255	Langage externe	Bibli,Erreur	Library,Error	ExternalLanguages	
1410088357	Propriété	Bibliothèque	Library	Properties	
2030022		Bibliothèques		Editors	
9000040		Bienvenue dans l'aide de la version 2025		Presentation	
3088003		Bienvenue dans le logiciel Etats & Requêtes		Presentation	
9500220		Bienvenue dans WINDEV, WEBDEV et WINDEV Mobile		Editors	
2512001	Propriété	Binaire	Binary	Properties	
3013004	Fonction	Bip	Beep	WDLang1	Bip()
1410088858	Fonction	BitcoinAdresseValide	BitcoinValidAddress	WDLang1	<Résultat> = BitcoinAdresseValide(<Adresse>)
1410090772	Fonction	BitcoinCoreConnexionOccurrence	BitcoinCoreConnectionCount	WDLang1	<Résultat> = BitcoinCoreConnexionOccurrence()
1410090322	Fonction	BitcoinCoreDateHeureDernierBloc	BitcoinCoreDateTimeLatestBlock	WDLang1	<Résultat> = BitcoinCoreDateHeureDernierBloc()
1410090771	Fonction	BitcoinCoreDateHeureDernierLancement	BitcoinCoreDateTimeLastLaunched	WDLang1	<Résultat> = BitcoinCoreDateHeureDernierLancement()
1410090773	Fonction	BitcoinCoreEspaceDisqueUtilisé	BitcoinCoreDiskSpaceUsed	WDLang1	<Résultat> = BitcoinCoreEspaceDisqueUtilisé()
1410090774	Fonction	BitcoinCoreHashBloc	BitcoinCoreBlockHash	WDLang1	<Résultat> = BitcoinCoreHashBloc(<Indice>)
1410090321	Fonction	BitcoinCoreNombreBloc	BitcoinCoreBlockCount	WDLang1	<Résultat> = BitcoinCoreNombreBloc()
1410090319	Fonction	BitcoinCoreNombreHashParSeconde	BitcoinCoreHashRate	WDLang1	<Résultat> = BitcoinCoreNombreHashParSeconde()
1410090320	Fonction	BitcoinCoreParamètre	BitcoinCoreConfigure	WDLang1	BitcoinCoreParamètre(<Paramètre> , <Valeur>)
1000021111	Propriété	BitParPixel	BitPerPixel	Properties	
1511026		BLOC	BLOCK	Keywords	
1011047		Bloc Complément de corps		WDControls	
1011020		Bloc Corps		WDControls	
1011053		Bloc Début de document		WDControls	
1011038		Bloc Début de rupture		WDControls	
1011045		Bloc Entête de page		WDControls	
1011044		Bloc Fin de document		WDControls	
1011048		Bloc Fin de rupture		WDControls	
1011039		Bloc Itération		WDControls	
1011046		Bloc Pied de page		WDControls	
3044040		Blocage des fichiers de données : correspondance WINDEV 5.5 et les versions supérieures		WDLang4	
1011040		Blocs d'un état		WDControls	
1000025914	Propriété	Body	Body	Properties	
1000024441	Type de variable	Booléen	Boolean	Keywords	
1410088184	Propriété	Bordure	Border	Properties	
2510009	Propriété	BorneMax	MaxValue	Properties	
2510008	Propriété	BorneMin	MinValue	Properties	
1000025607	Propriété	Boussole	Compass	Properties	
1013073		Bouton poussoir (On/Off) dans une fenêtre		WDControls	
1013163		Bouton à flèche		WDControls	
1000020009	Propriété	BoutonCalculatrice	CalculatorButton	Properties	
1000017275	Propriété	BoutonCalendrier	CalendarButton	Properties	
1410090002	Propriété	BoutonDroit	RightButton	Properties	
1410090001	Propriété	BoutonGauche	LeftButton	Properties	
2030069		Boutons spécifiques iOS		Editors	
1410090834	Fonction	BoutonSegmentéAjoute	SegmentedButtonAdd	WDLang1	<Résultat> = BoutonSegmentéAjoute(<Champ Bouton segmenté> , <Libellé de l'option>)
1410090835	Fonction	BoutonSegmentéInsère	SegmentedButtonInsert	WDLang1	<Résultat> = BoutonSegmentéInsère(<Champ Bouton segmenté> , <Indice de l'option> , <Libellé de l'option>)
1410090836	Fonction	BoutonSegmentéSupprime	SegmentedButtonDelete	WDLang1	BoutonSegmentéSupprime(<Champ Bouton segmenté> , <Indice de l'option>)
1410090837	Fonction	BoutonSegmentéSupprimeTout	SegmentedButtonDeleteAll	WDLang1	BoutonSegmentéSupprimeTout(<Champ Bouton segmenté>)
1000021924	Propriété	BoutonSuppression	DeleteButton	Properties	
9000066		Briques de code		Editors	
9500014		Brochure des nouveautés 2024 : Nouveautés communes		Presentation	
9500015		Brochure des nouveautés 2024 : Nouveautés WEBDEV		Presentation	
9500016		Brochure des nouveautés 2024 : Nouveautés WINDEV		Presentation	
9500017		Brochure des nouveautés 2024 : nouveautés WINDEV Mobile		Presentation	
9500001		Brochure des nouveautés 2025 : Nouveautés communes		Presentation	
9500003		Brochure des nouveautés 2025 : Nouveautés WEBDEV		Presentation	
9500002		Brochure des nouveautés 2025 : Nouveautés WINDEV		Presentation	
9500004		Brochure des nouveautés 2025 : nouveautés WINDEV Mobile		Presentation	
9500005		Brochure des nouveautés 27 : Nouveautés communes		Presentation	
9500007		Brochure des nouveautés 27 : Nouveautés WEBDEV		Presentation	
9500006		Brochure des nouveautés 27 : Nouveautés WINDEV		Presentation	
9500008		Brochure des nouveautés 27 : nouveautés WINDEV Mobile		Presentation	
9500009		Brochure des nouveautés 28 : Nouveautés communes		Presentation	
9500010		Brochure des nouveautés 28 : Nouveautés WEBDEV		Presentation	
9500011		Brochure des nouveautés 28 : Nouveautés WINDEV		Presentation	
9500012		Brochure des nouveautés 28 : nouveautés WINDEV Mobile		Presentation	
1410089249	Fonction	Brésil.VérifieCNPJ	Brazil.CheckCNPJ	WDLang1	<Résultat> = Brésil.VérifieCNPJ(<Numéro à vérifier>)
1410089245	Fonction	Brésil.VérifieCPF	Brazil.CheckCPF	WDLang1	<Résultat> = Brésil.VérifieCPF(<Numéro à vérifier>)
1410090228	Fonction	Brésil.VérifieNuméroFiscal	Brazil.CheckTaxNumber	WDLang1	<Résultat> = Brésil.VérifieNuméroFiscal(<Numéro à vérifier>)
1000017128	Fonction	BTAccepteConnexion	BTAcceptConnection	WDLang3	
1000019359	Fonction	BTActive	BTActivate	WDLang3	<Résultat> = BTActive([<Activation du Bluetooth>])
1000017142	Fonction	BTActiveService	BTEnableService	WDLang3	<Résultat> = BTActiveService(<Identifiant du périphérique> , <Nom du service> [, <Identifiant de la radio>])
1000017130	Fonction	BTChangeConnectivité	BTChangeConnectivity	WDLang3	<Résultat> = BTChangeConnectivité([<Identifiant de la radio>, ] <Nouvel état>)
1000017129	Fonction	BTChangeVisibilité	BTChangeVisibility	WDLang3	
1000017146	Fonction	BTConnectePériphérique	BTConnectDevice	WDLang3	<Résultat> = BTConnectePériphérique(<Identifiant du périphérique> , <Mot de passe> [, <Identifiant de la radio>])
1000017147	Fonction	BTDéconnectePériphérique	BTDisconnectDevice	WDLang3	<Résultat> = BTDéconnectePériphérique(<Identifiant du périphérique>)
1000017143	Fonction	BTDésactiveService	BTDisableService	WDLang3	<Résultat> = BTDésactiveService(<Identifiant du périphérique> , <Nom du service> [, <Identifiant de la radio>])
1000017127	Fonction	BTEstVisible	BTIsVisible	WDLang3	
1000019360	Fonction	BTEtat	BTStatus	WDLang3	<Résultat> = BTEtat() ⏐ BTEtat(<Procédure WLangage>)
1000017133	Fonction	BTInfoPériphérique	BTInfoDevice	WDLang3	<Résultat> = BTInfoPériphérique(<Identifiant du périphérique> , <Information demandée>)
1000017126	Fonction	BTInfoRadio	BTInfoRadio	WDLang3	<Résultat> = BTInfoRadio(<Identifiant de la radio> , <Information demandée>)
1000022060	Type de variable	btleCaractéristique	btleCharacteristic	WDLang3	
1000022071	Fonction	BTLECaractéristiqueChangementValeur	BTLECharacteristicChangeOfValue	WDLang3	BTLECaractéristiqueChangementValeur(<Caractéristique> [, <Procédure WLangage>]) ⏐ BTLECaractéristiqueChangementValeur(<Caractéristique>)
1000022070	Fonction	BTLECaractéristiqueEcritValeur	BTLECharacteristicWriteValue	WDLang3	<Résultat> = BTLECaractéristiqueEcritValeur(<Caractéristique> , <Valeur>)
1000022069	Fonction	BTLECaractéristiqueLitValeur	BTLECharacteristicReadValue	WDLang3	<Résultat> = BTLECaractéristiqueLitValeur(<Caractéristique>)
1000021884	Fonction	BTLEConnecte	BTLEConnect	WDLang3	<Résultat> = BTLEConnecte(<Périphérique> [, <Délai d'attente>]) ⏐ BTLEConnecte(<Périphérique> , <Procédure WLangage>)
1000022064	Type de variable	btleDescripteur	btleDescriptor	WDLang3	
1000022073	Fonction	BTLEDescripteurEcritValeur	BTLEDescriptorWriteValue	WDLang3	<Résultat> = BTLEDescripteurEcritValeur(<Descripteur> , <Valeur>)
1000022072	Fonction	BTLEDescripteurLitValeur	BTLEDescriptorReadValue	WDLang3	<Résultat> = BTLEDescripteurLitValeur(<Descripteur>)
1000021883	Fonction	BTLEDéconnecte	BTLEDisconnect	WDLang3	BTLEDéconnecte(<Périphérique>)
1000021885	Fonction	BTLEEtat	BTLEStatus	WDLang3	<Résultat> = BTLEEtat() ⏐ BTLEEtat(<Procédure WLangage>)
